survey_year	doc	type
2023	  73.1893	Simulated
2023	  73.2289	Simulated
2023	  73.2810	Simulated
2023	  73.3393	Simulated
2023	  73.4022	Simulated
2023	  73.4423	Simulated
2023	  73.9372	Simulated
2023	  74.0935	Simulated
2023	  73.8243	Simulated
2023	  73.6396	Simulated
2023	  73.5691	Simulated
2023	  73.5649	Simulated
2023	  73.5859	Simulated
2023	  73.6188	Simulated
2023	  74.2614	Simulated
2023	  74.6669	Simulated
2023	  74.2836	Simulated
2023	  74.3473	Simulated
2023	  73.8824	Simulated
2023	  73.3872	Simulated
2023	  73.3099	Simulated
2023	  72.9931	Simulated
2023	  72.8220	Simulated
2023	  72.7779	Simulated
2023	  72.6474	Simulated
2023	  72.7500	Simulated
2023	  73.0563	Simulated
2023	  76.4704	Simulated
2023	  78.5470	Simulated
2023	  80.0616	Simulated
2023	  77.3428	Simulated
2023	  74.8761	Simulated
2023	  73.8778	Simulated
2023	  78.6010	Simulated
2023	  80.3604	Simulated
2023	  78.7484	Simulated
2023	  77.5995	Simulated
2023	  76.6531	Simulated
2023	  75.8548	Simulated
2023	  76.1806	Simulated
2023	  79.0354	Simulated
2023	  77.7096	Simulated
2023	  76.2216	Simulated
2023	  75.5337	Simulated
2023	  75.0750	Simulated
2023	  76.7441	Simulated
2023	  79.9306	Simulated
2023	  78.7004	Simulated
2023	  77.4466	Simulated
2023	  76.9020	Simulated
2023	  76.4649	Simulated
2023	  75.8217	Simulated
2023	  75.3480	Simulated
2023	  75.1249	Simulated
2023	  74.8453	Simulated
2023	  74.5144	Simulated
2023	  74.1801	Simulated
2023	  73.8752	Simulated
2023	  73.6551	Simulated
2023	  73.4638	Simulated
2023	  73.3261	Simulated
2023	  73.2685	Simulated
2023	  73.2535	Simulated
2023	  73.1965	Simulated
2023	  74.2525	Simulated
2023	  77.2926	Simulated
2023	  64.4896	Simulated
2023	  60.3489	Simulated
2023	  59.8483	Simulated
2023	  60.6228	Simulated
2023	  61.3599	Simulated
2023	  62.0943	Simulated
2023	  62.8156	Simulated
2023	  73.1193	Simulated
2023	  61.3257	Simulated
2023	  49.8421	Simulated
2023	  44.4552	Simulated
2023	  45.7276	Simulated
2023	  46.8721	Simulated
2023	  49.0138	Simulated
2023	  49.8750	Simulated
2023	  51.0718	Simulated
2023	  52.2369	Simulated
2023	  53.0616	Simulated
2023	  53.6349	Simulated
2023	  53.8890	Simulated
2023	  53.4907	Simulated
2023	  54.8658	Simulated
2023	  55.5474	Simulated
2023	  54.8950	Simulated
2023	  56.3480	Simulated
2023	  54.6895	Simulated
2023	  52.7790	Simulated
2023	  49.5472	Simulated
2023	  48.6508	Simulated
2023	  42.0330	Simulated
2023	  29.0951	Simulated
2023	  33.2475	Simulated
2023	  37.6915	Simulated
2023	  39.1101	Simulated
2023	  40.2263	Simulated
2023	  37.5268	Simulated
2023	  36.0722	Simulated
2023	  37.4079	Simulated
2023	  37.4840	Simulated
2023	  37.1193	Simulated
2023	  35.8528	Simulated
2023	  35.7789	Simulated
2023	  33.3199	Simulated
2023	  34.9983	Simulated
2023	  37.3376	Simulated
2023	  39.2925	Simulated
2023	  40.7538	Simulated
2023	  41.3202	Simulated
2023	  37.2127	Simulated
2023	  34.6403	Simulated
2023	  36.7260	Simulated
2023	  37.3551	Simulated
2023	  40.6639	Simulated
2023	  40.8287	Simulated
2023	  39.2098	Simulated
2023	  36.8162	Simulated
2023	  37.0129	Simulated
2023	  35.5240	Simulated
2023	  35.8938	Simulated
2023	  36.0297	Simulated
2013	  36.4999	Simulated_stat
2013	  32.4076	Simulated_stat
2013	  36.5877	Simulated_stat
2013	  39.4096	Simulated_stat
2013	  40.9756	Simulated_stat
2013	  41.5024	Simulated_stat
2013	  35.5155	Simulated_stat
2013	  36.4556	Simulated_stat
2013	  38.4688	Simulated_stat
2013	  39.4611	Simulated_stat
2013	  38.1805	Simulated_stat
2013	  36.9211	Simulated_stat
2013	  38.5644	Simulated_stat
2013	  39.5148	Simulated_stat
2013	  39.2220	Simulated_stat
2013	  38.9017	Simulated_stat
2013	  39.7530	Simulated_stat
2013	  40.9548	Simulated_stat
2013	  41.2968	Simulated_stat
2013	  40.5603	Simulated_stat
2013	  40.4717	Simulated_stat
2013	  40.9665	Simulated_stat
2013	  40.6289	Simulated_stat
2013	  40.8131	Simulated_stat
2013	  41.2668	Simulated_stat
2013	  41.0622	Simulated_stat
2013	  41.6617	Simulated_stat
2013	  43.2645	Simulated_stat
2013	  42.6612	Simulated_stat
2013	  37.6495	Simulated_stat
2013	  35.4750	Simulated_stat
2013	  33.8658	Simulated_stat
2013	  33.8368	Simulated_stat
2013	  33.3025	Simulated_stat
2013	  34.6855	Simulated_stat
2013	  34.9609	Simulated_stat
2013	  33.9777	Simulated_stat
2013	  33.9502	Simulated_stat
2013	  34.8183	Simulated_stat
2013	  35.1223	Simulated_stat
2013	  35.4575	Simulated_stat
2013	  35.7774	Simulated_stat
2013	  35.7955	Simulated_stat
2013	  38.7936	Simulated_stat
2013	  39.1119	Simulated_stat
2013	  39.4242	Simulated_stat
2013	  41.2349	Simulated_stat
2013	  42.3972	Simulated_stat
2013	  42.4966	Simulated_stat
2013	  41.7767	Simulated_stat
2013	  38.7047	Simulated_stat
2013	  38.3629	Simulated_stat
2013	  39.0915	Simulated_stat
2013	  39.0551	Simulated_stat
2013	  39.4302	Simulated_stat
2013	  40.9134	Simulated_stat
2013	  41.9454	Simulated_stat
2013	  41.3778	Simulated_stat
2013	  40.7394	Simulated_stat
2013	  35.3988	Simulated_stat
2013	  34.3053	Simulated_stat
2013	  33.0448	Simulated_stat
2013	  33.4472	Simulated_stat
2013	  31.1712	Simulated_stat
2013	  31.2348	Simulated_stat
2013	  31.1024	Simulated_stat
2013	  33.3477	Simulated_stat
2013	  33.6580	Simulated_stat
2013	  34.2422	Simulated_stat
2013	  33.9866	Simulated_stat
2013	  36.3538	Simulated_stat
2013	  37.2588	Simulated_stat
2013	  37.2534	Simulated_stat
2013	  38.8291	Simulated_stat
2013	  39.2380	Simulated_stat
2013	  40.2327	Simulated_stat
2013	  38.1570	Simulated_stat
2013	  36.8004	Simulated_stat
2013	  37.1521	Simulated_stat
2013	  37.5395	Simulated_stat
2013	  38.0903	Simulated_stat
2013	  38.0901	Simulated_stat
2013	  38.7517	Simulated_stat
2013	  39.2640	Simulated_stat
2013	  40.3504	Simulated_stat
2013	  41.0876	Simulated_stat
2013	  41.6991	Simulated_stat
2013	  42.2898	Simulated_stat
2013	  42.8683	Simulated_stat
2013	  43.2885	Simulated_stat
2013	  43.4530	Simulated_stat
2013	  43.2680	Simulated_stat
2013	  43.3410	Simulated_stat
2013	  43.6131	Simulated_stat
2013	  42.8986	Simulated_stat
2013	  41.1187	Simulated_stat
2013	  35.4443	Simulated_stat
2013	  32.7858	Simulated_stat
2013	  32.3496	Simulated_stat
2013	  34.2249	Simulated_stat
2013	  37.0678	Simulated_stat
2013	  39.3241	Simulated_stat
2013	  41.5476	Simulated_stat
2013	  41.6796	Simulated_stat
2013	  43.1367	Simulated_stat
2013	  46.8781	Simulated_stat
2013	  47.5893	Simulated_stat
2013	  48.0507	Simulated_stat
2013	  49.0130	Simulated_stat
2013	  48.1590	Simulated_stat
2013	  47.2881	Simulated_stat
2013	  47.8353	Simulated_stat
2013	  48.2918	Simulated_stat
2013	  48.7846	Simulated_stat
2013	  49.7382	Simulated_stat
2013	  50.8708	Simulated_stat
2013	  51.5102	Simulated_stat
2013	  50.7179	Simulated_stat
2013	  50.6863	Simulated_stat
2013	  51.1197	Simulated_stat
2013	  51.3747	Simulated_stat
2013	  52.7379	Simulated_stat
2013	  52.2376	Simulated_stat
2013	  53.6643	Simulated_stat
2013	  49.0641	Simulated_stat
2013	  45.7374	Simulated_stat
2013	  49.8478	Simulated_stat
2013	  47.6892	Simulated_stat
2013	  48.0855	Simulated_stat
2013	  48.3282	Simulated_stat
2013	  46.6647	Simulated_stat
2013	  47.2332	Simulated_stat
2013	  46.8900	Simulated_stat
2013	  47.0570	Simulated_stat
2013	  47.3914	Simulated_stat
2013	  49.7527	Simulated_stat
2013	  51.4607	Simulated_stat
2013	  52.8130	Simulated_stat
2013	  52.1047	Simulated_stat
2013	  52.0523	Simulated_stat
2013	  52.2473	Simulated_stat
2013	  52.5117	Simulated_stat
2013	  52.1946	Simulated_stat
2013	  52.0686	Simulated_stat
2013	  52.0857	Simulated_stat
2013	  52.3817	Simulated_stat
2013	  52.7676	Simulated_stat
2013	  53.1849	Simulated_stat
2013	  54.9630	Simulated_stat
2013	  53.4631	Simulated_stat
2013	  53.7020	Simulated_stat
2013	  54.2340	Simulated_stat
2013	  60.7614	Simulated_stat
2013	  48.8528	Simulated_stat
2013	  45.8826	Simulated_stat
2013	  48.5097	Simulated_stat
2013	  48.2412	Simulated_stat
2013	  50.2370	Simulated_stat
2013	  51.7655	Simulated_stat
2013	  64.4967	Simulated_stat
2013	  50.2743	Simulated_stat
2013	  49.3387	Simulated_stat
2013	  49.3813	Simulated_stat
2013	  50.6921	Simulated_stat
2013	  52.1502	Simulated_stat
2013	  51.9410	Simulated_stat
2013	  52.3569	Simulated_stat
2013	  62.7338	Simulated_stat
2013	  53.7138	Simulated_stat
2013	  50.6490	Simulated_stat
2013	  53.9805	Simulated_stat
2013	  54.5950	Simulated_stat
2013	  54.6709	Simulated_stat
2013	  54.7416	Simulated_stat
2013	  55.9845	Simulated_stat
2013	  48.0472	Simulated_stat
2013	  48.8394	Simulated_stat
2013	  49.3167	Simulated_stat
2013	  50.0317	Simulated_stat
2013	  50.7646	Simulated_stat
2013	  51.3132	Simulated_stat
2013	  51.4676	Simulated_stat
2013	  53.0496	Simulated_stat
2013	  64.1121	Simulated_stat
2013	  57.4401	Simulated_stat
2013	  56.8740	Simulated_stat
2013	  56.9181	Simulated_stat
2013	  57.6106	Simulated_stat
2013	  58.5004	Simulated_stat
2013	  59.8448	Simulated_stat
2013	  61.4134	Simulated_stat
2013	  62.7822	Simulated_stat
2013	  63.9784	Simulated_stat
2013	  65.0038	Simulated_stat
2013	  65.8884	Simulated_stat
2013	  49.6356	Simulated_stat
2013	  45.4317	Simulated_stat
2013	  51.1773	Simulated_stat
2013	  51.6723	Simulated_stat
2013	  54.7233	Simulated_stat
2013	  57.3125	Simulated_stat
2013	  59.6478	Simulated_stat
2013	  62.4793	Simulated_stat
2013	  64.2694	Simulated_stat
2013	  68.1018	Simulated_stat
2013	  69.3609	Simulated_stat
2013	  70.0413	Simulated_stat
2013	  70.0824	Simulated_stat
2013	  70.0660	Simulated_stat
2013	  70.1137	Simulated_stat
2013	  70.2372	Simulated_stat
2013	  70.6097	Simulated_stat
2013	  70.9573	Simulated_stat
2013	  70.7658	Simulated_stat
2013	  70.6500	Simulated_stat
2013	  70.6080	Simulated_stat
2013	  70.5973	Simulated_stat
2013	  70.5754	Simulated_stat
2013	  70.6014	Simulated_stat
2013	  72.4014	Simulated_stat
2013	  72.6448	Simulated_stat
2013	  72.1728	Simulated_stat
2013	  71.8247	Simulated_stat
2013	  71.5499	Simulated_stat
2013	  71.9208	Simulated_stat
2013	  71.6541	Simulated_stat
2013	  71.3691	Simulated_stat
2013	  71.1593	Simulated_stat
2013	  71.0088	Simulated_stat
2013	  70.9427	Simulated_stat
2013	  70.9368	Simulated_stat
2013	  70.9872	Simulated_stat
2013	  71.0713	Simulated_stat
2013	  71.1849	Simulated_stat
2013	  71.2996	Simulated_stat
2013	  71.4198	Simulated_stat
2013	  71.5477	Simulated_stat
2013	  71.6004	Simulated_stat
2013	  72.6567	Simulated_stat
2013	  72.6664	Simulated_stat
2013	  72.2729	Simulated_stat
2013	  72.0887	Simulated_stat
2013	  72.0399	Simulated_stat
2013	  72.1337	Simulated_stat
2013	  71.8764	Simulated_stat
2013	  71.7370	Simulated_stat
2013	  71.6095	Simulated_stat
2013	  71.6046	Simulated_stat
2013	  72.4506	Simulated_stat
2013	  72.2653	Simulated_stat
2013	  72.1928	Simulated_stat
2013	  71.8185	Simulated_stat
2013	  71.5669	Simulated_stat
2013	  71.4514	Simulated_stat
2013	  71.3796	Simulated_stat
2013	  71.3283	Simulated_stat
2013	  71.3050	Simulated_stat
2013	  71.3071	Simulated_stat
2013	  71.3428	Simulated_stat
2013	  71.4239	Simulated_stat
2013	  71.5613	Simulated_stat
2013	  71.6816	Simulated_stat
2013	  71.7728	Simulated_stat
2013	  71.8423	Simulated_stat
2013	  71.9111	Simulated_stat
2013	  71.9825	Simulated_stat
2013	  72.0286	Simulated_stat
2013	  72.1038	Simulated_stat
2013	  72.2257	Simulated_stat
2013	  72.5881	Simulated_stat
2013	  74.9290	Simulated_stat
2013	  74.8751	Simulated_stat
2013	  74.1705	Simulated_stat
2013	  73.6092	Simulated_stat
2013	  73.1676	Simulated_stat
2013	  72.8448	Simulated_stat
2013	  72.6639	Simulated_stat
2013	  72.5392	Simulated_stat
2013	  72.4297	Simulated_stat
2013	  72.3148	Simulated_stat
2013	  72.2250	Simulated_stat
2013	  72.1707	Simulated_stat
2013	  72.1478	Simulated_stat
2013	  72.2122	Simulated_stat
2013	  72.2427	Simulated_stat
2013	  79.3312	Simulated_stat
2013	  72.8023	Simulated_stat
2013	  68.1809	Simulated_stat
2013	  66.2307	Simulated_stat
2013	  65.5518	Simulated_stat
2013	  65.8772	Simulated_stat
2013	  66.3334	Simulated_stat
2013	  66.8575	Simulated_stat
2013	  67.3612	Simulated_stat
2013	  67.8108	Simulated_stat
2013	  68.2218	Simulated_stat
2013	  77.4942	Simulated_stat
2013	  55.4866	Simulated_stat
2013	  53.9109	Simulated_stat
2013	  53.6080	Simulated_stat
2013	  56.6225	Simulated_stat
2013	  56.9760	Simulated_stat
2013	  42.8884	Simulated_stat
2013	  34.6243	Simulated_stat
2013	  36.4710	Simulated_stat
2013	  40.7499	Simulated_stat
2013	  39.2689	Simulated_stat
2013	  39.5705	Simulated_stat
2013	  40.1028	Simulated_stat
2013	  39.9440	Simulated_stat
2013	  40.7979	Simulated_stat
2013	  42.8280	Simulated_stat
2013	  43.4247	Simulated_stat
2013	  43.4688	Simulated_stat
2013	  43.1154	Simulated_stat
2013	  42.4698	Simulated_stat
2013	  42.6864	Simulated_stat
2013	  43.3239	Simulated_stat
2013	  40.5499	Simulated_stat
2013	  40.5888	Simulated_stat
2013	  39.7400	Simulated_stat
2013	  38.2591	Simulated_stat
2013	  38.3884	Simulated_stat
2013	  39.5503	Simulated_stat
2013	  36.8836	Simulated_stat
2013	  37.2368	Simulated_stat
2013	  33.5307	Simulated_stat
2013	  34.8838	Simulated_stat
2013	  32.5389	Simulated_stat
2013	  34.0949	Simulated_stat
2013	  35.5789	Simulated_stat
2013	  37.7496	Simulated_stat
2013	  35.3709	Simulated_stat
2013	  33.9534	Simulated_stat
2013	  33.9759	Simulated_stat
2013	  36.0582	Simulated_stat
2013	  35.0625	Simulated_stat
2013	  35.0168	Simulated_stat
2013	  36.0767	Simulated_stat
2013	  35.5708	Simulated_stat
2013	  35.2254	Simulated_stat
2013	  36.0267	Simulated_stat
2013	  32.6826	Simulated_stat
2013	  37.0448	Simulated_stat
2013	  38.4273	Simulated_stat
2013	  38.2000	Simulated_stat
2013	  36.5760	Simulated_stat
2013	  35.6942	Simulated_stat
2013	  35.9815	Simulated_stat
2013	  37.4334	Simulated_stat
2013	  38.0565	Simulated_stat
2013	  37.6806	Simulated_stat
2013	  37.6332	Simulated_stat
2013	  38.6356	Simulated_stat
2013	  38.2755	Simulated_stat
2013	  39.2589	Simulated_stat
2013	  41.3407	Simulated_stat
2013	  39.9209	Simulated_stat
2013	  41.1294	Simulated_stat
2013	  41.0941	Simulated_stat
2013	  39.4878	Simulated_stat
2013	  36.1582	Simulated_stat
2013	  38.1438	Simulated_stat
2013	  38.4178	Simulated_stat
2013	  37.8201	Simulated_stat
2014	  37.7640	Simulated_stat
2014	  37.8177	Simulated_stat
2014	  34.3297	Simulated_stat
2014	  35.7024	Simulated_stat
2014	  37.0528	Simulated_stat
2014	  36.4290	Simulated_stat
2014	  37.3005	Simulated_stat
2014	  40.0234	Simulated_stat
2014	  40.7008	Simulated_stat
2014	  41.3196	Simulated_stat
2014	  41.2434	Simulated_stat
2014	  41.2701	Simulated_stat
2014	  40.6800	Simulated_stat
2014	  39.7777	Simulated_stat
2014	  38.9032	Simulated_stat
2014	  33.7419	Simulated_stat
2014	  35.6508	Simulated_stat
2014	  37.8908	Simulated_stat
2014	  37.9023	Simulated_stat
2014	  36.9012	Simulated_stat
2014	  35.5983	Simulated_stat
2014	  35.5474	Simulated_stat
2014	  35.5330	Simulated_stat
2014	  37.7004	Simulated_stat
2014	  38.1290	Simulated_stat
2014	  43.0083	Simulated_stat
2014	  47.2516	Simulated_stat
2014	  43.3266	Simulated_stat
2014	  42.0025	Simulated_stat
2014	  40.8017	Simulated_stat
2014	  40.9728	Simulated_stat
2014	  41.0603	Simulated_stat
2014	  42.5112	Simulated_stat
2014	  40.8605	Simulated_stat
2014	  39.3706	Simulated_stat
2014	  39.3111	Simulated_stat
2014	  37.7559	Simulated_stat
2014	  33.9926	Simulated_stat
2014	  33.1638	Simulated_stat
2014	  32.1311	Simulated_stat
2014	  32.2706	Simulated_stat
2014	  33.3652	Simulated_stat
2014	  34.1600	Simulated_stat
2014	  35.8959	Simulated_stat
2014	  37.6707	Simulated_stat
2014	  38.3717	Simulated_stat
2014	  41.4279	Simulated_stat
2014	  41.3961	Simulated_stat
2014	  40.4838	Simulated_stat
2014	  40.4025	Simulated_stat
2014	  40.7008	Simulated_stat
2014	  41.1316	Simulated_stat
2014	  41.0271	Simulated_stat
2014	  40.0763	Simulated_stat
2014	  40.4478	Simulated_stat
2014	  41.2831	Simulated_stat
2014	  42.1870	Simulated_stat
2014	  42.8989	Simulated_stat
2014	  43.4180	Simulated_stat
2014	  42.7123	Simulated_stat
2014	  38.3473	Simulated_stat
2014	  37.8516	Simulated_stat
2014	  39.9178	Simulated_stat
2014	  40.0773	Simulated_stat
2014	  40.3893	Simulated_stat
2014	  39.7125	Simulated_stat
2014	  40.0861	Simulated_stat
2014	  42.0705	Simulated_stat
2014	  43.8565	Simulated_stat
2014	  44.9990	Simulated_stat
2014	  45.2751	Simulated_stat
2014	  43.7202	Simulated_stat
2014	  44.1422	Simulated_stat
2014	  43.7840	Simulated_stat
2014	  45.1965	Simulated_stat
2014	  46.0408	Simulated_stat
2014	  46.6938	Simulated_stat
2014	  46.5954	Simulated_stat
2014	  46.5387	Simulated_stat
2014	  47.5962	Simulated_stat
2014	  45.2899	Simulated_stat
2014	  44.9822	Simulated_stat
2014	  44.2419	Simulated_stat
2014	  43.4070	Simulated_stat
2014	  43.0821	Simulated_stat
2014	  43.8391	Simulated_stat
2014	  45.1340	Simulated_stat
2014	  44.5215	Simulated_stat
2014	  45.3572	Simulated_stat
2014	  46.9338	Simulated_stat
2014	  47.4891	Simulated_stat
2014	  47.1084	Simulated_stat
2014	  48.2555	Simulated_stat
2014	  49.2634	Simulated_stat
2014	  48.6774	Simulated_stat
2014	  50.9295	Simulated_stat
2014	  48.4237	Simulated_stat
2014	  49.8645	Simulated_stat
2014	  49.5813	Simulated_stat
2014	  49.2957	Simulated_stat
2014	  49.5483	Simulated_stat
2014	  50.1954	Simulated_stat
2014	  47.9202	Simulated_stat
2014	  48.4111	Simulated_stat
2014	  48.0615	Simulated_stat
2014	  49.7326	Simulated_stat
2014	  46.8803	Simulated_stat
2014	  44.6170	Simulated_stat
2014	  45.7159	Simulated_stat
2014	  40.0455	Simulated_stat
2014	  41.6535	Simulated_stat
2014	  44.5337	Simulated_stat
2014	  45.9815	Simulated_stat
2014	  46.4297	Simulated_stat
2014	  46.9708	Simulated_stat
2014	  48.4779	Simulated_stat
2014	  49.7709	Simulated_stat
2014	  50.0182	Simulated_stat
2014	  50.4414	Simulated_stat
2014	  51.4342	Simulated_stat
2014	  47.5698	Simulated_stat
2014	  44.9053	Simulated_stat
2014	  44.7597	Simulated_stat
2014	  44.7696	Simulated_stat
2014	  42.9097	Simulated_stat
2014	  43.9065	Simulated_stat
2014	  46.5778	Simulated_stat
2014	  50.4800	Simulated_stat
2014	  50.9314	Simulated_stat
2014	  48.4740	Simulated_stat
2014	  43.2720	Simulated_stat
2014	  41.9502	Simulated_stat
2014	  43.6558	Simulated_stat
2014	  44.4031	Simulated_stat
2014	  44.0157	Simulated_stat
2014	  44.9377	Simulated_stat
2014	  46.6020	Simulated_stat
2014	  48.0712	Simulated_stat
2014	  47.3907	Simulated_stat
2014	  48.3513	Simulated_stat
2014	  50.7246	Simulated_stat
2014	  52.8494	Simulated_stat
2014	  54.3214	Simulated_stat
2014	  53.9938	Simulated_stat
2014	  53.4447	Simulated_stat
2014	  53.6536	Simulated_stat
2014	  55.3510	Simulated_stat
2014	  52.8577	Simulated_stat
2014	  47.8787	Simulated_stat
2014	  47.8073	Simulated_stat
2014	  49.0423	Simulated_stat
2014	  50.8426	Simulated_stat
2014	  49.3725	Simulated_stat
2014	  50.7432	Simulated_stat
2014	  52.0170	Simulated_stat
2014	  53.3993	Simulated_stat
2014	  54.4267	Simulated_stat
2014	  54.2695	Simulated_stat
2014	  55.3761	Simulated_stat
2014	  56.5653	Simulated_stat
2014	  57.0170	Simulated_stat
2014	  57.6654	Simulated_stat
2014	  57.0816	Simulated_stat
2014	  65.7129	Simulated_stat
2014	  54.6576	Simulated_stat
2014	  53.6941	Simulated_stat
2014	  53.8671	Simulated_stat
2014	  54.7322	Simulated_stat
2014	  50.5161	Simulated_stat
2014	  51.9450	Simulated_stat
2014	  52.5813	Simulated_stat
2014	  53.0975	Simulated_stat
2014	  50.9133	Simulated_stat
2014	  46.5676	Simulated_stat
2014	  48.9783	Simulated_stat
2014	  50.5127	Simulated_stat
2014	  51.0338	Simulated_stat
2014	  51.8046	Simulated_stat
2014	  52.9320	Simulated_stat
2014	  54.0493	Simulated_stat
2014	  53.9349	Simulated_stat
2014	  54.1309	Simulated_stat
2014	  54.6061	Simulated_stat
2014	  55.0627	Simulated_stat
2014	  56.8338	Simulated_stat
2014	  58.1293	Simulated_stat
2014	  59.5309	Simulated_stat
2014	  61.2779	Simulated_stat
2014	  62.5045	Simulated_stat
2014	  75.6484	Simulated_stat
2014	  73.4728	Simulated_stat
2014	  71.9052	Simulated_stat
2014	  71.2575	Simulated_stat
2014	  70.9395	Simulated_stat
2014	  71.8092	Simulated_stat
2014	  71.6356	Simulated_stat
2014	  71.2181	Simulated_stat
2014	  70.9579	Simulated_stat
2014	  70.8246	Simulated_stat
2014	  70.7454	Simulated_stat
2014	  71.2191	Simulated_stat
2014	  71.0922	Simulated_stat
2014	  71.1454	Simulated_stat
2014	  70.7940	Simulated_stat
2014	  70.6114	Simulated_stat
2014	  72.6628	Simulated_stat
2014	  72.8430	Simulated_stat
2014	  72.2145	Simulated_stat
2014	  76.2763	Simulated_stat
2014	  77.0048	Simulated_stat
2014	  75.5126	Simulated_stat
2014	  74.4385	Simulated_stat
2014	  74.3430	Simulated_stat
2014	  73.7621	Simulated_stat
2014	  72.9556	Simulated_stat
2014	  72.3816	Simulated_stat
2014	  72.0153	Simulated_stat
2014	  73.3799	Simulated_stat
2014	  73.4073	Simulated_stat
2014	  72.7450	Simulated_stat
2014	  72.2501	Simulated_stat
2014	  73.0232	Simulated_stat
2014	  72.8183	Simulated_stat
2014	  72.2853	Simulated_stat
2014	  71.9076	Simulated_stat
2014	  76.2000	Simulated_stat
2014	  76.7655	Simulated_stat
2014	  75.5650	Simulated_stat
2014	  74.1880	Simulated_stat
2014	  61.7044	Simulated_stat
2014	  61.9427	Simulated_stat
2014	  63.0904	Simulated_stat
2014	  69.1975	Simulated_stat
2014	  72.7977	Simulated_stat
2014	  72.2811	Simulated_stat
2014	  74.5717	Simulated_stat
2014	  75.3579	Simulated_stat
2014	  74.5309	Simulated_stat
2014	  73.8507	Simulated_stat
2014	  56.7474	Simulated_stat
2014	  39.5468	Simulated_stat
2014	  42.5806	Simulated_stat
2014	  46.0598	Simulated_stat
2014	  48.6867	Simulated_stat
2014	  50.1829	Simulated_stat
2014	  53.0250	Simulated_stat
2014	  52.3416	Simulated_stat
2014	  55.5606	Simulated_stat
2014	  56.3748	Simulated_stat
2014	  57.7482	Simulated_stat
2014	  59.0766	Simulated_stat
2014	  60.4287	Simulated_stat
2014	 175.4666	Simulated_stat
2014	 103.7833	Simulated_stat
2014	  81.4665	Simulated_stat
2014	  73.0611	Simulated_stat
2014	  67.2990	Simulated_stat
2014	  60.2103	Simulated_stat
2014	  59.8880	Simulated_stat
2014	  60.6982	Simulated_stat
2014	  61.9662	Simulated_stat
2014	  63.2382	Simulated_stat
2014	  64.6473	Simulated_stat
2014	  67.6293	Simulated_stat
2014	  69.0198	Simulated_stat
2014	  69.1958	Simulated_stat
2014	  69.3692	Simulated_stat
2014	  70.1516	Simulated_stat
2014	  70.3521	Simulated_stat
2014	  70.3259	Simulated_stat
2014	  70.3401	Simulated_stat
2014	  77.2502	Simulated_stat
2014	  75.1820	Simulated_stat
2014	  73.8928	Simulated_stat
2014	  73.2930	Simulated_stat
2014	  72.8016	Simulated_stat
2014	  72.5785	Simulated_stat
2014	  72.2931	Simulated_stat
2014	  72.0021	Simulated_stat
2014	  71.9140	Simulated_stat
2014	  71.7139	Simulated_stat
2014	  71.5147	Simulated_stat
2014	  71.3253	Simulated_stat
2014	  71.1963	Simulated_stat
2014	  71.1132	Simulated_stat
2014	  76.4452	Simulated_stat
2014	  66.8068	Simulated_stat
2014	  64.2340	Simulated_stat
2014	  67.0026	Simulated_stat
2014	  64.0728	Simulated_stat
2014	  62.0413	Simulated_stat
2014	  60.3363	Simulated_stat
2014	  62.7628	Simulated_stat
2014	  63.4881	Simulated_stat
2014	  63.5318	Simulated_stat
2014	  63.6501	Simulated_stat
2014	  64.0285	Simulated_stat
2014	  70.1893	Simulated_stat
2014	  70.8708	Simulated_stat
2014	  68.7197	Simulated_stat
2014	  68.7198	Simulated_stat
2014	  68.7444	Simulated_stat
2014	  70.5091	Simulated_stat
2014	  71.5583	Simulated_stat
2014	  64.7305	Simulated_stat
2014	  62.0727	Simulated_stat
2014	  61.8976	Simulated_stat
2014	  62.3373	Simulated_stat
2014	  62.8321	Simulated_stat
2014	  63.2262	Simulated_stat
2014	  63.5853	Simulated_stat
2014	  70.1767	Simulated_stat
2014	  75.9645	Simulated_stat
2014	  78.4736	Simulated_stat
2014	  76.0149	Simulated_stat
2014	  71.8597	Simulated_stat
2014	  69.7812	Simulated_stat
2014	  67.4305	Simulated_stat
2014	  66.0742	Simulated_stat
2014	  64.1202	Simulated_stat
2014	  62.5530	Simulated_stat
2014	  61.8463	Simulated_stat
2014	  61.4257	Simulated_stat
2014	  61.6392	Simulated_stat
2014	  63.0484	Simulated_stat
2014	  64.4374	Simulated_stat
2014	  63.8793	Simulated_stat
2014	  59.2470	Simulated_stat
2014	  57.2121	Simulated_stat
2014	  56.2319	Simulated_stat
2014	  56.4366	Simulated_stat
2014	  52.3053	Simulated_stat
2014	  50.8434	Simulated_stat
2014	  51.7401	Simulated_stat
2014	  53.4633	Simulated_stat
2014	  54.7728	Simulated_stat
2014	  55.8694	Simulated_stat
2014	  55.1887	Simulated_stat
2014	  53.8477	Simulated_stat
2014	  52.5007	Simulated_stat
2014	  47.1172	Simulated_stat
2014	  40.0224	Simulated_stat
2014	  37.6326	Simulated_stat
2014	  37.5010	Simulated_stat
2014	  37.4856	Simulated_stat
2014	  36.2636	Simulated_stat
2014	  38.2375	Simulated_stat
2014	  34.6418	Simulated_stat
2014	  33.1491	Simulated_stat
2014	  29.8801	Simulated_stat
2014	  32.5420	Simulated_stat
2014	  32.2701	Simulated_stat
2014	  37.8819	Simulated_stat
2014	  39.6754	Simulated_stat
